SchoolID,StudentID,STRATUM,StudentBIrthMonth,StudentBirthYear,Gender,OwnRoom,ComputerLaptopPhoneForSchool,EducationalApps,OwnPhonewithInternet,InternetAccess,CarsVansOrTrucks,MopedOrMotorcycles,RoomsWBathShower,RoomsWFlushToilet,MusicalInstruments,ArtWorks,VideoGame,SmartTV,Screens,TVs,PCs,LaptopNotebook,Tablets,EbookReader,PhoneWInternet
60800152,60800111,PHL - stratum 16: CARAGA,May,2006,Female,No,No,No,No,No,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800058,60800112,PHL - stratum 03: REGION 3,November,2006,Female,Yes,Yes,No,Yes,Yes,None,Three or more,One,None,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,Three,1 or 2,None,More than 5,None,None,1 or 2
60800100,60800113,PHL - stratum 07: REGION 6,November,2006,Female,Yes,Yes,No,Yes,Yes,None,Two,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Two,1 or 2,1 or 2,1 or 2,None,None,03-May
60800090,60800114,PHL - stratum 03: REGION 3,June,2006,Female,Yes,Yes,Yes,Yes,Yes,Two,One,Two,Two,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Five,1 or 2,1 or 2,1 or 2,1 or 2,None,More than 5
60800156,60800115,PHL - stratum 16: CARAGA,November,2006,Male,No,No,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800063,60800116,PHL - stratum 01: REGION 1,June,2006,Male,Yes,Yes,No,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,One,1 or 2,None,1 or 2,None,None,1 or 2
60800065,60800118,PHL - stratum 12: REGION 11,November,2006,Female,Yes,Yes,No,Yes,Yes,One,None,Two,One,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,1 or 2,None,03-May
60800157,60800119,PHL - stratum 14: NCR,March,2006,Male,No,No,Yes,Yes,Yes,One,Two,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,More than 10,03-May,None,None,03-May,None,More than 5
60800011,60800120,PHL - stratum 08: REGION 7,July,2006,Male,No,No,No,Yes,Yes,One,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,1 or 2
60800054,60800121,PHL - stratum 04: REGION 4A,December,2006,Female,No,No,No,Yes,No,None,None,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,03-May
60800046,60800122,PHL - stratum 06: REGION 5,March,2006,Male,Yes,Yes,Yes,Yes,Yes,Two,Two,Two,Two,Two,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800149,60800123,PHL - stratum 04: REGION 4A,July,2006,Male,No,No,No,Yes,Yes,None,None,Two,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,1 or 2,1 or 2,None,1 or 2,03-May
60800030,60800125,PHL - stratum 08: REGION 7,June,2006,Female,Yes,No,No,Yes,No,None,One,None,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,None,1 or 2
60800173,60800126,PHL - stratum 14: NCR,October,2006,Female,Yes,Yes,Yes,Yes,Yes,Two,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,6 to 10,03-May,1 or 2,1 or 2,1 or 2,None,More than 5
60800058,60800127,PHL - stratum 03: REGION 3,January,2006,Male,Yes,No,No,Yes,Yes,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,1 or 2,None,None,03-May
60800074,60800128,PHL - stratum 06: REGION 5,December,2006,Male,No,Yes,No,Yes,Yes,None,One,One,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,None,None,1 or 2,None,None,More than 5
60800062,60800129,PHL - stratum 04: REGION 4A,March,2006,Female,No,No,No,Yes,No,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,None,1 or 2,None,1 or 2
60800099,60800130,PHL - stratum 03: REGION 3,August,2006,Female,No,Yes,Yes,Yes,Yes,Three or more,Three or more,One,One,Two,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,More than 10,1 or 2,1 or 2,03-May,1 or 2,1 or 2,More than 5
60800139,60800131,PHL - stratum 08: REGION 7,June,2006,Female,Yes,Yes,Yes,Yes,Yes,No Response,One,Two,Two,One,No Response,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Missing,6 to 10,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800073,60800132,PHL - stratum 14: NCR,June,2006,Male,No,Yes,No,Yes,Yes,None,None,Three or more,Three or more,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,1 or 2,None,1 or 2,None,03-May
60800044,60800133,PHL - stratum 08: REGION 7,October,2006,Male,Yes,No,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,One,None,None,None,None,No Response,1 or 2
60800089,60800134,PHL - stratum 01: REGION 1,June,2006,Female,Yes,No,Yes,Yes,Yes,None,One,One,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,None,None,1 or 2
60800081,60800135,PHL - stratum 05: REGION 4B,May,2006,Male,No,Yes,No,Yes,Yes,None,Two,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,1 or 2,None,1 or 2,1 or 2,None,03-May
60800106,60800136,PHL - stratum 06: REGION 5,September,2006,Male,Yes,Yes,Yes,No,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800007,60800137,PHL - stratum 13: REGION 12,June,2006,Female,No,No,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800030,60800138,PHL - stratum 08: REGION 7,April,2006,Female,Yes,No,No,Yes,No,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,More than 10,1 or 2,None,1 or 2,None,More than 5,03-May
60800005,60800139,PHL - stratum 08: REGION 7,March,2006,Female,No,Yes,Yes,Yes,Yes,One,None,One,One,Three or more,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,03-May,None,None,More than 5
60800160,60800140,PHL - stratum 02: REGION 2,September,2006,Female,No,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Five,1 or 2,None,1 or 2,None,None,1 or 2
60800178,60800141,PHL - stratum 07: REGION 6,April,2006,Male,Yes,No,No,No,Yes,One,One,None,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,03-May,None,1 or 2,More than 5,03-May
60800153,60800142,PHL - stratum 03: REGION 3,August,2006,Female,No,Yes,Yes,Yes,Yes,One,Two,Two,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,One,03-May,No Response,1 or 2,1 or 2,1 or 2,I don't know.
60800008,60800143,PHL - stratum 06: REGION 5,March,2006,Female,No,No,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Four,1 or 2,None,None,None,No Response,03-May
60800042,60800144,PHL - stratum 10: REGION 9,December,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,One,None,None,None,None,None,1 or 2
60800129,60800146,PHL - stratum 04: REGION 4A,November,2006,Male,Yes,Yes,Yes,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Two,None,1 or 2,1 or 2,None,None,1 or 2
60800187,60800147,PHL - stratum 04: REGION 4A,April,2006,Female,Yes,No,No,Yes,Yes,None,Two,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,None,None,None,None,None,03-May
60800057,60800148,PHL - stratum 01: REGION 1,October,2006,Male,Yes,Yes,Yes,Yes,No,One,One,Three or more,Two,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800068,60800149,PHL - stratum 04: REGION 4A,November,2006,Male,No,Yes,No,No,No,No Response,No Response,No Response,No Response,No Response,No Response,Missing,Missing,More than 10,No Response,None,None,None,1 or 2,None
60800039,60800150,PHL - stratum 03: REGION 3,January,2006,Male,Yes,No,No,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800158,60800151,PHL - stratum 10: REGION 9,June,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,One,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,1 or 2,1 or 2
60800103,60800152,PHL - stratum 12: REGION 11,November,2006,Male,Yes,No,No,Yes,No,One,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,None,None,None,None
60800032,60800153,PHL - stratum 03: REGION 3,April,2006,Female,Yes,No,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,None,None,More than 5
60800109,60800154,PHL - stratum 09: REGION 8,May,2006,Male,No,No,Yes,Yes,Yes,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,None,1 or 2,1 or 2,None,03-May
60800038,60800155,PHL - stratum 14: NCR,September,2006,Male,No,No,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,Three,1 or 2,None,1 or 2,None,None,More than 5
60800146,60800156,PHL - stratum 04: REGION 4A,November,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,None,One,None,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,1 or 2,None,None,None,1 or 2
60800045,60800157,PHL - stratum 03: REGION 3,September,2006,Male,No,Yes,Yes,Yes,Yes,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,No Response,None,None,None,None,1 or 2
60800175,60800159,PHL - stratum 14: NCR,February,2006,Male,No,No,No,Yes,Yes,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,I don't know.,None,None,None,None,1 or 2
60800148,60800160,PHL - stratum 08: REGION 7,June,2006,Female,No,No,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,Three,1 or 2,None,None,None,None,03-May
60800091,60800161,PHL - stratum 16: CARAGA,January,2006,Male,Yes,No,Yes,No,Yes,None,One,None,Three or more,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-One,Four,03-May,1 or 2,None,03-May,More than 5,03-May
60800052,60800162,PHL - stratum 12: REGION 11,December,2006,Male,Yes,Yes,Yes,Yes,Yes,One,None,Two,One,Three or more,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,03-May,1 or 2,I don't know.,03-May
60800050,60800163,PHL - stratum 14: NCR,August,2006,Male,No,Yes,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,None,None,1 or 2
60800005,60800164,PHL - stratum 08: REGION 7,June,2006,Male,No,Yes,Yes,Yes,Yes,One,One,One,Two,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,03-May,None,None,03-May
60800048,60800165,PHL - stratum 13: REGION 12,April,2006,Female,No,No,Yes,Yes,No,None,Two,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,Two,1 or 2,1 or 2,None,None,None,1 or 2
60800175,60800166,PHL - stratum 14: NCR,November,2006,Female,No,No,Yes,Yes,No,None,One,None,None,One,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Four,1 or 2,None,None,None,None,1 or 2
60800186,60800167,PHL - stratum 12: REGION 11,June,2006,Female,Yes,Yes,Yes,Yes,No,None,Three or more,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,1 or 2,1 or 2,None,More than 5
60800163,60800168,PHL - stratum 03: REGION 3,December,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,None,None,1 or 2
60800161,60800169,PHL - stratum 09: REGION 8,October,2006,Female,No,No,Yes,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Five,1 or 2,None,1 or 2,None,No Response,03-May
60800165,60800170,PHL - stratum 10: REGION 9,April,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,None,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,None,None,None,1 or 2
60800177,60800171,PHL - stratum 03: REGION 3,January,2006,Female,Yes,No,Yes,Yes,Yes,None,One,None,None,Two,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Three or more,Five,03-May,None,None,None,None,03-May
60800155,60800172,PHL - stratum 02: REGION 2,May,2006,Female,Yes,No,No,Yes,Yes,None,Two,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,Three,1 or 2,None,None,None,1 or 2,03-May
60800060,60800173,PHL - stratum 09: REGION 8,December,2006,Female,Yes,No,No,Yes,Yes,None,One,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800163,60800175,PHL - stratum 03: REGION 3,December,2006,Male,No,No,No,No,No,None,None,None,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Two,1 or 2,None,None,None,1 or 2,03-May
60800053,60800176,PHL - stratum 04: REGION 4A,September,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,One,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,1 or 2,None,1 or 2,None,None,More than 5
60800168,60800177,PHL - stratum 13: REGION 12,September,2006,Female,Yes,No,Yes,No Response,Yes,One,Three or more,None,No Response,Two,None,Missing,Philippines :Smart TV-Three or more,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800003,60800178,PHL - stratum 04: REGION 4A,March,2006,Female,Yes,No,No,Yes,Yes,None,None,None,One,None,Two,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,Three,1 or 2,None,1 or 2,1 or 2,None,03-May
60800090,60800179,PHL - stratum 03: REGION 3,July,2006,Male,No,Yes,Yes,Yes,Yes,One,One,Three or more,Three or more,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,More than 10,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800024,60800180,PHL - stratum 01: REGION 1,October,2006,Female,No,Yes,Yes,Yes,Yes,None,One,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,One,1 or 2,None,None,None,None,1 or 2
60800138,60800181,PHL - stratum 03: REGION 3,September,2006,Female,Yes,Yes,Yes,Yes,Yes,Two,Three or more,None,Two,One,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-One,6 to 10,1 or 2,1 or 2,1 or 2,None,None,More than 5
60800012,60800182,PHL - stratum 14: NCR,October,2006,Male,No,Yes,Yes,Yes,Yes,None,None,One,One,None,Three or more,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-Two,6 to 10,No Response,1 or 2,03-May,None,None,More than 5
60800108,60800183,PHL - stratum 04: REGION 4A,July,2006,Female,No,Yes,Yes,Yes,Yes,None,None,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-None,6 to 10,1 or 2,1 or 2,None,1 or 2,None,1 or 2
60800062,60800184,PHL - stratum 04: REGION 4A,April,2006,Female,Yes,Yes,Yes,Yes,Yes,None,One,One,None,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-None",Philippines :Smart TV-One,One,1 or 2,None,1 or 2,1 or 2,None,1 or 2
60800118,60800185,PHL - stratum 07: REGION 6,July,2006,Male,Yes,Yes,Yes,Yes,Yes,None,One,None,Two,One,One,"Philippines :Video game console (PlayStation, Xbox, etc.)-Three or more",Philippines :Smart TV-Three or more,6 to 10,1 or 2,03-May,03-May,None,03-May,More than 5
60800009,60800187,PHL - stratum 06: REGION 5,April,2006,Male,Yes,Yes,No,No,No,Three or more,Two,None,Three or more,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-None,There are no <digital devices> with screens.,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip,Valid Skip
60800017,60800188,PHL - stratum 01: REGION 1,September,2006,Female,Yes,Yes,Yes,Yes,Yes,None,Three or more,One,One,None,None,"Philippines :Video game console (PlayStation, Xbox, etc.)-One",Philippines :Smart TV-Two,6 to 10,1 or 2,1 or 2,1 or 2,1 or 2,None,More than 5
